ID;Metric.Number_Of_Parameters;Metric.Number_Of_Statements;Metric.Number_Of_Returns;Metric.Number_Of_Gotos;Metric.Number_Of_Invocations;Metric.McCabe_Complexity;Metric.Extended_McCabe;Metric.Switch_Complexity;Metric.Maximum_Nesting;Metric.Maximum_Extended_Nesting;Metric.LOC;Metric.NPath;Metric.LogNPath_Floor;Metric.LogNPath_Ceiling;Metric.Comment.Preceding;Metric.Lines.LOC;Metric.Lines.Empty;Metric.Lines.Code;Metric.Lines.Comment;Metric.Lines.Only_Comment;Metric.Lines.Preproc;Metric.Lines.PP_If;Metric.Lines.PP_Elif;Metric.Lines.PP_Else;Metric.Lines.PP_Endif;Metric.Lines.PP_Define;Metric.Lines.PP_Undef;Metric.Lines.PP_Pragma;Metric.Lines.PP_Line;Metric.Lines.PP_Error;Metric.Lines.PP_Warning;Metric.Lines.PP_Sharp;Metric.Lines.Fixme;Metric.Lines.Hack;Metric.Lines.Todo;Metric.Lines.Check;Metric.Lines.XXX;Metric.Lines.Debug;Metric.Lines.Routine.LOC;Metric.Lines.Routine.Code;Metric.Lines.Routine.Comment;Metric.Halstead.Total_Operators;Metric.Halstead.Total_Operands;Metric.Halstead.Different_Operators;Metric.Halstead.Different_Operands;Metric.Halstead.Length;Metric.Halstead.Vocabulary;Metric.Comment.Internal;Metric.Number_Of_Called_Routines;Metric.Number_Of_Calling_Routines;Metric.Halstead.Vocabulary_Frequency;Metric.Halstead.Volume;Metric.Halstead.Difficulty;Metric.Halstead.Effort;Metric.Comment.Density;Metric.Lines.Class.LOC;Metric.Lines.Class.Code;Metric.Lines.Class.Comment;Metric.Number_Of_Methods;Metric.Number_Of_Members;Metric.Number_Of_Method_Templates;Metric.Number_Of_Namespaces;Metric.Number_Of_Classs;Metric.Number_Of_Class_Templates;Metric.Number_Of_Interfaces;Metric.Number_Of_Interface_Templates;Metric.Number_Of_Types;Metric.Number_Of_Constants;Metric.Number_Of_Descendants
R global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:GetPlane(out !0+6!UnityEngine:GameObject@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^%)_s->!0+6!System:Boolean@C:!132+8! Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;1;5;1;0;2;2;2;2;2;2;9;2;1;1;1;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;27;13;15;8;40;23;0;3;1;1.73913;180.942474;12.1875;2205.236328;0.2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:AdjustPlane()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;1;0;0;1;1;1;1;1;1;3;1;0;0;1;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;11;5;9;4;16;13;0;2;0;1.230769;59.207031;5.625;333.039551;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:GetPlaneTransform(out !0+6!UnityEngine:Vector3@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll%,out !109+115!)_s->!0+6!System:Void@C:!138+8! Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;2;1;0;0;1;1;1;1;1;1;3;1;0;0;1;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;18;11;10;7;29;17;0;2;1;1.705882;118.536423;7.857143;931.357605;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:GetNode(!0+10!DataModel:Node@F:!44+36!,out !0+6!UnityEngine:GameObject@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^%)_s->!95+59!;2;6;2;0;6;3;3;3;3;3;29;3;1;2;1;30;0;21;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;21;9;57;31;16;14;88;30;5;7;2;2.933333;431.806366;17.714285;7649.141113;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:RemoveNode(!0+10!DataModel:Node@F:!44+36!,out !0+6!UnityEngine:GameObject@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^%)_s->!0+6!System:Boolean@C:!194+8! Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;2;4;1;0;3;1;1;1;1;1;7;1;0;0;1;8;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;27;20;12;13;47;25;0;4;1;1.88;218.26123;9.230769;2014.718994;0.25;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:RenderEdges(!0+10!DataModel:Graph@F:!44+36!)_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;1;2;0;0;2;1;1;1;1;1;5;1;0;0;1;6;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;5;1;17;11;10;10;28;20;1;3;1;1.4;121.013985;5.5;665.576904;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:Clear()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;3;0;0;3;1;1;1;1;1;5;1;0;0;1;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;15;4;7;4;19;11;0;3;2;1.727273;65.729202;3.5;230.052216;0.333333;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:ClearPlane()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;3;0;0;1;3;3;3;2;2;7;2;1;1;1;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;20;6;13;4;26;17;0;1;1;1.529412;106.274033;9.75;1036.171875;0.333333;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:ClearNodes()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;3;0;0;2;2;2;2;2;2;7;2;1;1;1;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;21;10;10;8;31;18;0;7;1;1.722222;129.267685;6.25;807.923035;0.333333;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:ClearEdges()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;4;0;0;1;3;3;3;3;3;12;3;1;2;1;13;0;11;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;11;2;26;9;14;6;35;20;1;5;2;1.75;151.267487;10.5;1588.308594;0.5;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:ReattachNode(!0+6!UnityEngine:GameObject@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^,!0+10!DataModel:Node@F:!44+36!)_s->!219+59!;2;7;1;0;4;2;2;2;2;2;18;2;1;1;1;19;1;17;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;17;1;48;30;17;14;78;31;1;5;1;2.516129;386.427277;18.214285;7038.496582;0.285714;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:GameObjects;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;8;5;7;5;13;12;0;1;0;1.083333;46.604511;3.5;163.115784;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:get_GameObjects[GameObjects]()_s->!0+6!System:Collections:Generic:List<!0+6!UnityEngine:!105+10!@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^>@C:!190+8! Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;3;2;5;5;0;1;0;1;11.60964;1.5;17.414459;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:gameObjects;0;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;10;6;8;6;16;14;0;2;4;1.142857;60.917679;4;243.670715;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:get_gameObjects[gameObjects]()_s->!0+6!System:Collections:Generic:List<!0+6!UnityEngine:GameObject@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^>@C:!190+8! Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll^;0;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;10;6;8;6;16;14;0;2;4;1.142857;60.917679;4;243.670715;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:!28+13!(.ctor)(!0+15!GraphRenderer@F:!44+36!)_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;1;2;0;0;1;1;1;1;1;1;4;1;0;0;1;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;11;8;8;6;19;14;0;3;1;1.357143;72.339745;5.333333;385.811981;0.5;0;0;0;1;0;0;0;0;0;0;0;0;0;0
F global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:_graphRenderer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:currentPlane;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:nodes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:Evolution:ObjectManager@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+51!:edges;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!;3;41;1;0;31;17;17;17;13;14;83;35;6;7;6;198;19;95;90;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;83;3;329;182;31;92;511;123;2;44;7;4.154471;3547.624756;30.663044;108780.976563;4.126984;198;95;90;10;8;0;0;1;0;0;0;0;0;18
R global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:Init()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;9;0;0;9;1;1;1;1;1;14;1;0;0;0;15;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;12;0;51;30;12;22;81;34;0;13;1;2.382353;412.084503;8.181818;3371.600342;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:Update()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;14;0;0;9;8;8;8;4;5;31;26;4;5;1;32;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;31;0;121;59;20;39;180;59;0;9;0;3.050848;1058.875732;15.128205;16018.889648;0.071429;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:ToogleMode()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;1;0;0;1;1;1;1;1;1;3;1;0;0;1;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;10;3;8;3;13;11;0;1;1;1.181818;44.97261;4;179.890442;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:SetMode(!0+6!System:Boolean@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll)_s->!102+11!Void@C:!126+95!;1;9;0;0;10;2;2;2;2;2;19;2;1;1;1;20;1;17;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;17;2;65;39;16;26;104;42;1;11;2;2.476191;560.801025;12;6729.612305;0.222222;0;0;0;2;0;0;0;0;0;0;0;0;0;1
R global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:SetMode(!0+6!System:Boolean@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll)_s->!102+11!Void@C:!126+95!:__AnonymousMethod_0(!102+11!Int32@C:!126+96!;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:OnShownGraphHasChanged()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;3;0;0;0;1;1;1;1;1;5;1;0;0;1;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;29;22;10;16;51;26;0;6;1;1.961538;239.722412;6.875;1648.091553;0.333333;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:OnDropDownChanged(!0+6!System:Int32@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll)_s->!112+11!Void@C:!134+95!;1;2;0;0;1;2;2;2;2;2;6;2;1;1;1;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;18;8;11;5;26;16;0;2;0;1.625;104;8.8;915.200012;0.5;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:IsRevisionSelectionOpen;0;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;2;5;2;7;7;1;0;1;1;19.651485;2.5;49.128716;2;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:get_IsRevisionSelectionOpen[IsRevisionSelectionOpen]()_s->!0+6!System:Boolean@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;2;5;2;7;7;1;0;1;1;19.651485;2.5;49.128716;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
p global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:!18+9!Renderer;1;2;0;0;1;1;1;1;1;1;4;1;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;10;6;7;5;16;12;0;1;1;1.333333;57.359398;4.2;240.909454;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1
R global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:set_EvolutionRenderer[!18+9!Renderer](!0+15!EvolutionRenderer@F:!51+36!)_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;1;2;0;0;1;1;1;1;1;1;4;1;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;7;4;6;4;11;10;0;1;1;1.1;36.541206;3;109.623619;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:!28+20!(.ctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
F global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:isRevisionSelectionOpen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:!28+9!Canvas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:animationDataModel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:RevisionSelectionCanvas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:revisionSelectionDataModel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
F global:SEE:Game:Evolution:AnimationInteraction@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+58!:evolutionRenderer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:Game:Evolution:ChangePanel@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+49!;1;8;0;0;10;4;5;4;4;4;18;5;2;3;1;34;4;22;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;18;0;77;37;22;17;114;39;0;8;0;2.923077;602.535828;23.941177;14425.416992;0.166667;34;22;8;4;2;0;0;1;0;0;0;0;0;6
R global:SEE:Game:Evolution:ChangePanel@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+49!:Start()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;2;0;0;1;2;2;2;2;2;6;2;1;1;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;18;4;12;3;22;15;0;1;0;1.466667;85.951591;8;687.612732;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:ChangePanel@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+49!:OpenOtherPanel(!0+6!UnityEngine:GameObject@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^)_s->!0+6!System:Void@C:!132+8! Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;1;6;0;0;9;2;3;2;2;2;12;3;1;2;1;13;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;11;0;52;29;17;13;81;30;0;6;0;2.7;397.45813;18.961538;7536.41748;0.166667;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R global:SEE:Game:Evolution:ChangePanel@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+49!:!28+11!(.ctor)()_s->!0+6!System:Void@C:/Program Files (x86)/Reference Assemblies/Microsoft/Framework/.NETFramework/v4.7.1/mscorlib.dll;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
F global:SEE:Game:Evolution:ChangePanel@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+49!:OnPanelClose;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:Game:Evolution:ChangePanel@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+49!#p global:UnityEngine:Component@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^:!19+99!:gameObject;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C global:SEE:Game:Evolution:ChangePanel@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+49!#R global:UnityEngine:Component@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^:!19+99!:get_gameObject[gameObject]()->!0+18!GameObject@F:!33+88!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C global:SEE:Game:Evolution:Marker@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+44!;5;23;3;0;10;6;6;6;6;6;40;6;1;1;5;106;9;48;49;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;40;5;179;134;25;53;313;78;3;32;6;4.012821;1967.330933;31.603773;62175.082031;2.515151;106;48;49;5;5;0;0;1;0;0;0;0;0;10
R global:SEE:Game:Evolution:Marker@F:/develop/SEE/Temp/bin/Debug/SEE.dll^:!26+44!:MarkByPost(!0+6!UnityEngine:GameObject@F:/Programme/Unity/2019.3.13f1/Editor/Data/Managed/UnityEngine/UnityEngine.CoreModule.dll^,!0+10!GO:Materials@F:!37+36!)_s->!91+118!;2;11;1;0;4;1;1;1;1;1;14;1;0;0;1;15;0;14;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;14;1;59;52;15;32;111;47;1;11;2;2.361702;616.559326;12.1875;7514.316895;0.181818;0;0;0;1;0;0;0;0;0;0;0;0;0;0
