frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
356,0.356,0.98,1,0.06,0.112,0.044,-0.026,-0.095,0.096,0.0,0.20600000000000002,0.006,0.08,0.136,0.0,0.01,0.0,0.11599999999999999,0.0,0.0,0.048,0.0,0.53,0.6839999999999999,0.064
357,0.357,0.98,1,0.065,0.114,0.041,-0.023,-0.095,0.08,0.0,0.194,0.006,0.094,0.126,0.0,0.006,0.0,0.132,0.0,0.0,0.038,0.0,0.528,0.696,0.086
358,0.358,0.98,1,0.055,0.116,0.041,-0.024,-0.095,0.08399999999999999,0.004,0.182,0.006,0.1,0.11399999999999999,0.0,0.022,0.0,0.126,0.0,0.0,0.044,0.0,0.51,0.712,0.086
359,0.359,0.98,1,0.058,0.118,0.037,-0.023,-0.094,0.076,0.004,0.182,0.0,0.11200000000000002,0.11200000000000002,0.0,0.022,0.0,0.072,0.0,0.0,0.028000000000000004,0.0,0.514,0.722,0.092
360,0.36,0.98,1,0.067,0.135,0.036,-0.018,-0.097,0.066,0.004,0.19,0.0,0.11599999999999999,0.11200000000000002,0.0,0.018,0.0,0.03,0.0,0.0,0.018,0.0,0.508,0.716,0.096
361,0.361,0.98,1,0.065,0.136,0.037,-0.017,-0.1,0.06,0.0,0.20800000000000002,0.0,0.124,0.13,0.0,0.0,0.0,0.014000000000000002,0.0,0.0,0.014000000000000002,0.0,0.524,0.6940000000000001,0.10800000000000001
362,0.362,0.98,1,0.062,0.128,0.037,-0.014,-0.103,0.068,0.0,0.21400000000000002,0.026000000000000002,0.12,0.16599999999999998,0.0,0.0,0.0,0.03,0.0,0.0,0.022,0.0,0.508,0.6599999999999999,0.10800000000000001
363,0.363,0.98,1,0.059,0.126,0.04,-0.013,-0.105,0.074,0.0,0.22599999999999998,0.048,0.126,0.194,0.0,0.014000000000000002,0.0,0.054000000000000006,0.0,0.0,0.05,0.0,0.49000000000000005,0.632,0.1
364,0.364,0.98,1,0.063,0.125,0.039,-0.013,-0.105,0.066,0.0,0.22999999999999998,0.05600000000000001,0.124,0.192,0.0,0.028000000000000004,0.0,0.05,0.0,0.0,0.048,0.0,0.46799999999999997,0.622,0.096
365,0.365,0.98,1,0.063,0.125,0.04,-0.014,-0.107,0.068,0.0,0.238,0.036,0.11200000000000002,0.156,0.0,0.046,0.0,0.06,0.0,0.0,0.054000000000000006,0.0,0.462,0.61,0.08199999999999999
366,0.366,0.98,1,0.065,0.123,0.038,-0.015,-0.109,0.06999999999999999,0.0,0.244,0.022,0.11200000000000002,0.148,0.0,0.05,0.0,0.06,0.0,0.0,0.028000000000000004,0.0,0.462,0.622,0.068
367,0.367,0.98,1,0.067,0.125,0.034,-0.015,-0.11,0.078,0.0,0.248,0.014000000000000002,0.10200000000000001,0.158,0.0,0.044,0.0,0.052000000000000005,0.0,0.0,0.034,0.0,0.45199999999999996,0.634,0.062
368,0.368,0.98,1,0.064,0.124,0.027,-0.012,-0.11,0.06999999999999999,0.0,0.23399999999999999,0.01,0.096,0.18,0.0,0.052000000000000005,0.0,0.024,0.0,0.0,0.034,0.0,0.45,0.6519999999999999,0.08
369,0.369,0.98,1,0.063,0.118,0.016,-0.012,-0.111,0.078,0.0,0.22599999999999998,0.002,0.062,0.16999999999999998,0.0,0.044,0.0,0.0,0.0,0.016,0.046,0.0,0.42400000000000004,0.6559999999999999,0.094
370,0.37,0.98,1,0.064,0.104,-0.014,-0.013,-0.109,0.08199999999999999,0.0,0.21600000000000003,0.002,0.028000000000000004,0.118,0.0,0.04,0.0,0.0,0.0,0.036,0.05,0.0,0.396,0.64,0.11399999999999999
371,0.371,0.98,1,0.068,0.101,-0.022,-0.023,-0.1,0.11399999999999999,0.0,0.21800000000000003,0.0,0.004,0.072,0.0,0.012,0.0,0.0,0.0,0.046,0.034,0.0,0.33599999999999997,0.606,0.1
372,0.372,0.98,1,0.07,0.073,-0.034,-0.028,-0.093,0.122,0.0,0.20400000000000001,0.0,0.0,0.03,0.0,0.004,0.0,0.0,0.004,0.03,0.02,0.0,0.27999999999999997,0.536,0.09
373,0.373,0.98,1,0.084,0.081,-0.04,-0.031,-0.094,0.128,0.0,0.186,0.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.0,0.01,0.032,0.0,0.0,0.20800000000000002,0.462,0.074
374,0.374,0.98,1,0.051,0.087,-0.037,-0.026,-0.092,0.11000000000000001,0.0,0.174,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.02,0.05,0.0,0.0,0.124,0.392,0.06
375,0.375,0.98,1,0.088,0.091,-0.029,-0.036,-0.088,0.11000000000000001,0.0,0.16399999999999998,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.06,0.08,0.0,0.0,0.06,0.33199999999999996,0.04
376,0.376,0.98,1,0.059,0.115,-0.022,-0.028,-0.088,0.094,0.0,0.162,0.012,0.0,0.0,0.0,0.022,0.0,0.0,0.11000000000000001,0.078,0.0,0.0,0.026000000000000002,0.268,0.014000000000000002
377,0.377,0.98,1,0.073,0.107,-0.013,-0.031,-0.087,0.088,0.0,0.16399999999999998,0.012,0.0,0.028000000000000004,0.0,0.022,0.0,0.0,0.156,0.08,0.0,0.0,0.046,0.198,0.008
378,0.378,0.98,1,0.071,0.106,-0.01,-0.032,-0.088,0.068,0.0,0.16599999999999998,0.012,0.0,0.032,0.0,0.0,0.0,0.0,0.152,0.068,0.0,0.0,0.054000000000000006,0.144,0.014000000000000002
379,0.379,0.98,1,0.09,0.108,-0.002,-0.037,-0.088,0.08,0.0,0.172,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.144,0.08199999999999999,0.0,0.0,0.05,0.11200000000000002,0.018
380,0.38,0.98,1,0.069,0.086,0.003,-0.041,-0.089,0.08399999999999999,0.0,0.16599999999999998,0.006,0.0,0.006,0.0,0.0,0.0,0.0,0.13799999999999998,0.08399999999999999,0.0,0.0,0.022,0.088,0.02
381,0.381,0.98,1,0.063,0.097,0.007,-0.044,-0.088,0.092,0.0,0.162,0.006,0.0,0.008,0.0,0.0,0.0,0.0,0.13799999999999998,0.092,0.002,0.0,0.006,0.098,0.018
382,0.382,0.98,1,0.057,0.104,0.012,-0.045,-0.087,0.08199999999999999,0.0,0.16399999999999998,0.006,0.0,0.032,0.0,0.0,0.0,0.0,0.13799999999999998,0.078,0.002,0.0,0.002,0.11399999999999999,0.022
383,0.383,0.98,1,0.062,0.114,0.017,-0.043,-0.086,0.08199999999999999,0.0,0.16599999999999998,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.136,0.08399999999999999,0.002,0.0,0.002,0.144,0.02
384,0.384,0.98,1,0.082,0.097,0.015,-0.044,-0.087,0.08399999999999999,0.0,0.158,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.122,0.08199999999999999,0.0,0.0,0.002,0.126,0.038
385,0.385,0.98,1,0.086,0.103,0.015,-0.045,-0.089,0.092,0.0,0.158,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.10400000000000001,0.08199999999999999,0.0,0.0,0.002,0.11000000000000001,0.05
386,0.386,0.98,1,0.096,0.103,0.014,-0.046,-0.09,0.076,0.0,0.162,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.10600000000000001,0.068,0.008,0.0,0.0,0.088,0.044
387,0.387,0.98,1,0.086,0.094,0.015,-0.049,-0.091,0.06999999999999999,0.0,0.174,0.0,0.0,0.028000000000000004,0.0,0.0,0.0,0.0,0.144,0.068,0.008,0.0,0.02,0.10800000000000001,0.026000000000000002
388,0.388,0.98,1,0.089,0.094,0.015,-0.048,-0.093,0.057999999999999996,0.0,0.16799999999999998,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.156,0.072,0.01,0.0,0.036,0.11399999999999999,0.012
389,0.389,0.98,1,0.091,0.098,0.013,-0.049,-0.094,0.044,0.0,0.11200000000000002,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.128,0.05,0.012,0.008,0.06999999999999999,0.094,0.012
390,0.39,0.98,1,0.055,0.095,0.017,-0.048,-0.092,0.02,0.0,0.054000000000000006,0.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.0,0.064,0.024,0.012,0.008,0.08,0.062,0.008
391,0.391,0.98,1,0.085,0.079,0.019,-0.047,-0.093,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.002,0.012,0.012,0.078,0.05600000000000001,0.0
392,0.392,0.98,1,0.083,0.083,0.02,-0.049,-0.094,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.002,0.01,0.004,0.072,0.072,0.0
393,0.393,0.98,1,0.075,0.085,0.019,-0.048,-0.094,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028000000000000004,0.002,0.02,0.002,0.08,0.10800000000000001,0.0
394,0.394,0.98,1,0.082,0.083,0.019,-0.048,-0.097,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.02,0.002,0.09,0.11000000000000001,0.0
395,0.395,0.98,1,0.091,0.081,0.018,-0.051,-0.097,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.01,0.004,0.10600000000000001,0.10400000000000001,0.0
396,0.396,0.98,1,0.097,0.088,0.022,-0.051,-0.099,0.0,0.0,0.016,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.022,0.10600000000000001,0.078,0.0
397,0.397,0.98,1,0.089,0.079,0.028,-0.058,-0.106,0.0,0.0,0.01,0.0,0.0,0.018,0.0,0.0,0.004,0.0,0.02,0.0,0.01,0.026000000000000002,0.128,0.08199999999999999,0.0
398,0.398,0.98,1,0.094,0.087,0.034,-0.065,-0.116,0.0,0.0,0.01,0.0,0.0,0.062,0.0,0.0,0.004,0.0,0.0,0.0,0.052000000000000005,0.05,0.152,0.10800000000000001,0.0
399,0.399,0.98,1,0.1,0.098,0.043,-0.068,-0.126,0.0,0.0,0.004,0.0,0.0,0.08199999999999999,0.0,0.0,0.006,0.0,0.0,0.0,0.076,0.068,0.192,0.162,0.006
400,0.4,0.98,1,0.088,0.093,0.041,-0.07,-0.133,0.0,0.0,0.004,0.0,0.0,0.1,0.0,0.0,0.006,0.0,0.0,0.0,0.092,0.08199999999999999,0.21600000000000003,0.2,0.006
401,0.401,0.98,1,0.088,0.09,0.04,-0.068,-0.14,0.0,0.0,0.01,0.0,0.0,0.11599999999999999,0.0,0.0,0.018,0.0,0.0,0.0,0.10200000000000001,0.08399999999999999,0.198,0.254,0.018
402,0.402,0.98,1,0.093,0.102,0.028,-0.061,-0.147,0.0,0.0,0.018,0.0,0.0,0.158,0.0,0.0,0.028000000000000004,0.022,0.0,0.0,0.11000000000000001,0.06999999999999999,0.16799999999999998,0.302,0.02
403,0.403,0.98,1,0.093,0.101,0.025,-0.054,-0.153,0.0,0.0,0.026000000000000002,0.0,0.002,0.196,0.0,0.0,0.036,0.022,0.0,0.0,0.08399999999999999,0.078,0.146,0.38,0.046
404,0.404,0.98,1,0.085,0.097,0.019,-0.047,-0.162,0.0,0.0,0.02,0.0,0.008,0.196,0.0,0.0,0.054000000000000006,0.057999999999999996,0.0,0.0,0.044,0.06999999999999999,0.16799999999999998,0.42000000000000004,0.054000000000000006
405,0.405,0.98,1,0.084,0.094,0.02,-0.036,-0.169,0.0,0.0,0.018,0.002,0.02,0.202,0.0,0.0,0.076,0.06,0.0,0.008,0.012,0.074,0.172,0.442,0.078
406,0.406,0.98,1,0.094,0.1,0.024,-0.038,-0.174,0.0,0.0,0.018,0.002,0.024,0.22599999999999998,0.0,0.0,0.08399999999999999,0.10600000000000001,0.0,0.008,0.04,0.072,0.16,0.442,0.08199999999999999
407,0.407,0.98,1,0.094,0.092,0.01,-0.032,-0.175,0.0,0.0,0.018,0.002,0.036,0.246,0.0,0.0,0.092,0.11000000000000001,0.0,0.012,0.03,0.09,0.134,0.466,0.08399999999999999
408,0.408,0.98,1,0.09,0.09,0.017,-0.04,-0.178,0.0,0.0,0.012,0.0,0.05,0.27999999999999997,0.0,0.0,0.092,0.146,0.0,0.006,0.05600000000000001,0.092,0.132,0.488,0.076
409,0.409,0.98,1,0.09,0.085,0.011,-0.037,-0.179,0.0,0.0,0.006,0.0,0.062,0.284,0.0,0.0,0.10400000000000001,0.15,0.0,0.006,0.06,0.10800000000000001,0.16,0.52,0.06999999999999999
410,0.41,0.98,1,0.092,0.084,0.006,-0.044,-0.181,0.0,0.0,0.01,0.0,0.064,0.306,0.0,0.0,0.10600000000000001,0.172,0.0,0.004,0.092,0.12,0.176,0.496,0.06999999999999999
411,0.411,0.98,1,0.089,0.085,0.004,-0.045,-0.184,0.0,0.0,0.008,0.0,0.05,0.286,0.0,0.0,0.11200000000000002,0.162,0.0,0.008,0.088,0.13,0.188,0.476,0.057999999999999996
412,0.412,0.98,1,0.089,0.096,0.006,-0.044,-0.186,0.0,0.0,0.028000000000000004,0.0,0.05600000000000001,0.304,0.0,0.0,0.11399999999999999,0.16599999999999998,0.0,0.016,0.088,0.13799999999999998,0.184,0.446,0.066
413,0.413,0.98,1,0.102,0.094,0.005,-0.045,-0.187,0.0,0.0,0.03,0.0,0.057999999999999996,0.3,0.0,0.0,0.10600000000000001,0.16999999999999998,0.0,0.03,0.092,0.146,0.184,0.47800000000000004,0.074
414,0.414,0.98,1,0.099,0.083,0.002,-0.046,-0.188,0.0,0.0,0.038,0.0,0.066,0.31,0.0,0.0,0.094,0.194,0.0,0.034,0.10400000000000001,0.16,0.192,0.532,0.094
415,0.415,0.98,1,0.105,0.083,0.003,-0.046,-0.189,0.0,0.0,0.032,0.0,0.064,0.284,0.0,0.0,0.09,0.20600000000000002,0.0,0.04,0.094,0.16,0.192,0.5519999999999999,0.086
416,0.416,0.98,1,0.108,0.081,0.003,-0.048,-0.189,0.0,0.0,0.034,0.012,0.06,0.274,0.0,0.0,0.096,0.2,0.0,0.041999999999999996,0.08199999999999999,0.158,0.186,0.546,0.08399999999999999
417,0.417,0.98,1,0.1,0.084,0.004,-0.048,-0.188,0.0,0.0,0.032,0.03,0.057999999999999996,0.262,0.0,0.0,0.10200000000000001,0.192,0.0,0.062,0.05600000000000001,0.158,0.174,0.526,0.066
418,0.418,0.98,1,0.102,0.083,0.007,-0.045,-0.187,0.0,0.0,0.024,0.032,0.054000000000000006,0.266,0.0,0.0,0.10600000000000001,0.194,0.0,0.086,0.048,0.156,0.16599999999999998,0.548,0.062
419,0.419,0.98,1,0.098,0.091,0.008,-0.043,-0.187,0.0,0.0,0.032,0.02,0.052000000000000005,0.264,0.0,0.0,0.092,0.20400000000000001,0.006,0.076,0.024,0.13799999999999998,0.158,0.5559999999999999,0.034
420,0.42,0.98,1,0.104,0.102,-0.001,-0.051,-0.187,0.004,0.0,0.044,0.006,0.041999999999999996,0.248,0.0,0.0,0.078,0.172,0.006,0.046,0.012,0.1,0.174,0.5519999999999999,0.02
421,0.421,0.98,1,0.113,0.101,0.005,-0.061,-0.185,0.006,0.0,0.072,0.004,0.024,0.22200000000000003,0.0,0.0,0.064,0.12,0.036,0.022,0.0,0.08,0.162,0.488,0.0
422,0.422,0.98,1,0.125,0.108,0.022,-0.082,-0.175,0.026000000000000002,0.0,0.08399999999999999,0.004,0.006,0.19,0.0,0.0,0.041999999999999996,0.054000000000000006,0.036,0.012,0.0,0.044,0.172,0.45999999999999996,0.002
423,0.423,0.98,1,0.114,0.103,0.01,-0.07,-0.16,0.04,0.0,0.086,0.0,0.0,0.18,0.0,0.0,0.022,0.02,0.046,0.016,0.0,0.024,0.16599999999999998,0.43200000000000005,0.012
424,0.424,0.98,1,0.114,0.108,0.002,-0.057,-0.149,0.05600000000000001,0.002,0.062,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.028000000000000004,0.004,0.0,0.0,0.16999999999999998,0.40599999999999997,0.012
425,0.425,0.98,1,0.093,0.123,0.01,-0.043,-0.14,0.034,0.002,0.048,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.022,0.004,0.0,0.002,0.156,0.32799999999999996,0.008
426,0.426,0.98,1,0.09,0.118,0.016,-0.039,-0.136,0.016,0.002,0.044,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.012,0.014000000000000002,0.0,0.002,0.11000000000000001,0.24,0.0
427,0.427,0.98,1,0.084,0.119,0.016,-0.038,-0.135,0.0,0.0,0.052000000000000005,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.002,0.062,0.15,0.0
428,0.428,0.98,1,0.081,0.113,0.016,-0.035,-0.134,0.002,0.0,0.062,0.0,0.0,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.026000000000000002,0.092,0.0
429,0.429,0.98,1,0.096,0.088,0.015,-0.04,-0.135,0.002,0.0,0.068,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.006,0.04,0.002
430,0.43,0.98,1,0.1,0.087,0.019,-0.039,-0.136,0.002,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.004,0.044,0.002
431,0.431,0.98,1,0.092,0.088,0.024,-0.038,-0.137,0.004,0.0,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.044,0.02
432,0.432,0.98,1,0.096,0.096,0.03,-0.035,-0.137,0.008,0.0,0.052000000000000005,0.0,0.0,0.028000000000000004,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.057999999999999996,0.018
433,0.433,0.98,1,0.1,0.097,0.032,-0.037,-0.138,0.01,0.0,0.064,0.0,0.0,0.05600000000000001,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.004,0.002,0.038,0.024
434,0.434,0.98,1,0.095,0.112,0.032,-0.035,-0.139,0.006,0.0,0.076,0.0,0.0,0.078,0.0,0.002,0.0,0.0,0.0,0.006,0.0,0.01,0.002,0.024,0.024
435,0.435,0.98,1,0.082,0.113,0.034,-0.038,-0.137,0.006,0.002,0.088,0.0,0.0,0.072,0.0,0.012,0.0,0.0,0.0,0.008,0.0,0.018,0.002,0.006,0.048
436,0.436,0.98,1,0.099,0.119,0.032,-0.039,-0.136,0.002,0.002,0.08399999999999999,0.0,0.0,0.054000000000000006,0.0,0.012,0.0,0.0,0.0,0.0,0.004,0.018,0.0,0.012,0.066
437,0.437,0.98,1,0.096,0.126,0.034,-0.04,-0.136,0.002,0.002,0.078,0.0,0.0,0.052000000000000005,0.0,0.014000000000000002,0.0,0.0,0.006,0.0,0.004,0.02,0.006,0.018,0.048
438,0.438,0.98,1,0.096,0.116,0.033,-0.042,-0.135,0.0,0.0,0.064,0.0,0.0,0.062,0.0,0.012,0.0,0.0,0.006,0.004,0.004,0.022,0.006,0.018,0.034
439,0.439,0.98,1,0.076,0.124,0.033,-0.042,-0.135,0.0,0.0,0.057999999999999996,0.0,0.0,0.062,0.0,0.016,0.0,0.0,0.006,0.016,0.0,0.018,0.014000000000000002,0.026000000000000002,0.012
440,0.44,0.98,1,0.071,0.121,0.031,-0.042,-0.134,0.0,0.0,0.054000000000000006,0.0,0.0,0.062,0.0,0.016,0.0,0.0,0.0,0.028000000000000004,0.0,0.01,0.012,0.04,0.028000000000000004
441,0.441,0.98,1,0.071,0.118,0.029,-0.042,-0.134,0.0,0.0,0.05,0.0,0.0,0.078,0.0,0.014000000000000002,0.0,0.0,0.0,0.024,0.0,0.002,0.012,0.048,0.044
442,0.442,0.98,1,0.08,0.124,0.03,-0.043,-0.133,0.0,0.0,0.062,0.0,0.0,0.10800000000000001,0.0,0.008,0.0,0.0,0.0,0.012,0.0,0.002,0.006,0.032,0.06999999999999999
443,0.443,0.98,1,0.081,0.126,0.031,-0.045,-0.131,0.0,0.0,0.076,0.0,0.0,0.11399999999999999,0.0,0.006,0.0,0.0,0.0,0.008,0.0,0.0,0.002,0.018,0.08199999999999999
444,0.444,0.98,1,0.088,0.129,0.034,-0.049,-0.129,0.0,0.0,0.088,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.002,0.006,0.08
445,0.445,0.98,1,0.086,0.141,0.04,-0.052,-0.126,0.0,0.0,0.08399999999999999,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,0.0,0.004,0.08399999999999999
446,0.446,0.98,1,0.094,0.133,0.04,-0.053,-0.126,0.01,0.0,0.072,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.022,0.018,0.0,0.0,0.0,0.002,0.062
447,0.447,0.98,1,0.088,0.141,0.042,-0.055,-0.124,0.032,0.0,0.05,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.036,0.018,0.0,0.0,0.0,0.002,0.041999999999999996
448,0.448,0.98,1,0.085,0.149,0.046,-0.055,-0.124,0.08,0.004,0.024,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.041999999999999996,0.036,0.0,0.0,0.0,0.006,0.008
449,0.449,0.98,1,0.075,0.166,0.05,-0.052,-0.122,0.142,0.072,0.006,0.0,0.0,0.11000000000000001,0.0,0.0,0.0,0.006,0.034,0.034,0.0,0.0,0.014000000000000002,0.01,0.002
450,0.45,0.98,1,0.083,0.136,0.045,-0.052,-0.122,0.20800000000000002,0.154,0.0,0.004,0.0,0.10600000000000001,0.0,0.0,0.0,0.006,0.022,0.044,0.0,0.0,0.028000000000000004,0.014000000000000002,0.0
451,0.451,0.98,1,0.069,0.133,0.046,-0.052,-0.122,0.262,0.22200000000000003,0.0,0.03,0.0,0.08399999999999999,0.0,0.0,0.0,0.006,0.004,0.04,0.0,0.0,0.05,0.012,0.004
452,0.452,0.98,1,0.096,0.108,0.042,-0.052,-0.123,0.32599999999999996,0.23399999999999999,0.0,0.05600000000000001,0.0,0.09,0.0,0.0,0.0,0.0,0.004,0.046,0.0,0.0,0.064,0.014000000000000002,0.004
453,0.453,0.98,1,0.098,0.111,0.042,-0.048,-0.124,0.36,0.25,0.0,0.074,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.08199999999999999,0.03,0.004
454,0.454,0.98,1,0.078,0.146,0.045,-0.044,-0.122,0.392,0.27999999999999997,0.0,0.08199999999999999,0.0,0.057999999999999996,0.0,0.0,0.0,0.0,0.008,0.066,0.0,0.0,0.09,0.05,0.0
455,0.455,0.98,1,0.084,0.15,0.044,-0.045,-0.122,0.40199999999999997,0.288,0.0,0.10800000000000001,0.0,0.041999999999999996,0.0,0.0,0.0,0.0,0.024,0.064,0.0,0.0,0.086,0.062,0.0
456,0.456,0.98,1,0.074,0.152,0.045,-0.048,-0.12,0.44800000000000006,0.346,0.0,0.16799999999999998,0.0,0.03,0.0,0.0,0.0,0.0,0.032,0.052000000000000005,0.0,0.0,0.088,0.05600000000000001,0.0
457,0.457,0.98,1,0.073,0.151,0.049,-0.048,-0.12,0.502,0.41600000000000004,0.0,0.33199999999999996,0.0,0.044,0.0,0.0,0.0,0.0,0.036,0.057999999999999996,0.0,0.0,0.086,0.046,0.0
458,0.458,0.98,1,0.066,0.177,0.051,-0.046,-0.119,0.554,0.504,0.0,0.548,0.0,0.03,0.0,0.0,0.0,0.0,0.034,0.054000000000000006,0.0,0.0,0.092,0.026000000000000002,0.0
459,0.459,0.98,1,0.048,0.185,0.051,-0.044,-0.12,0.5860000000000001,0.53,0.0,0.742,0.0,0.03,0.0,0.0,0.0,0.0,0.038,0.052000000000000005,0.0,0.0,0.08399999999999999,0.012,0.0
460,0.46,0.98,1,0.063,0.205,0.056,-0.049,-0.117,0.592,0.554,0.0,0.8,0.0,0.002,0.0,0.0,0.0,0.0,0.044,0.038,0.0,0.0,0.086,0.014000000000000002,0.0
461,0.461,0.98,1,0.067,0.217,0.057,-0.052,-0.115,0.5860000000000001,0.5740000000000001,0.0,0.774,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.024,0.0,0.0,0.076,0.02,0.0
462,0.462,0.98,1,0.068,0.223,0.063,-0.053,-0.112,0.5700000000000001,0.588,0.0,0.754,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.014000000000000002,0.0,0.0,0.08,0.024,0.0
463,0.463,0.98,1,0.066,0.224,0.065,-0.053,-0.111,0.568,0.5860000000000001,0.0,0.746,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.002,0.0,0.002,0.068,0.012,0.0
464,0.464,0.98,1,0.071,0.234,0.064,-0.054,-0.11,0.562,0.572,0.0,0.752,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.002,0.0,0.008,0.062,0.004,0.0
465,0.465,0.98,1,0.059,0.238,0.066,-0.057,-0.109,0.5599999999999999,0.562,0.0,0.758,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.014000000000000002,0.054000000000000006,0.0,0.0
466,0.466,0.98,1,0.067,0.242,0.068,-0.056,-0.108,0.548,0.554,0.0,0.798,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.014000000000000002,0.052000000000000005,0.0,0.0
467,0.467,0.98,1,0.081,0.241,0.068,-0.058,-0.107,0.534,0.55,0.0,0.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.008,0.062,0.0,0.0
468,0.468,0.98,1,0.077,0.245,0.066,-0.058,-0.107,0.526,0.544,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.006,0.054000000000000006,0.0,0.0
469,0.469,0.98,1,0.07,0.243,0.063,-0.058,-0.106,0.518,0.524,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028000000000000004,0.0,0.014000000000000002,0.041999999999999996,0.0,0.0
470,0.47,0.98,1,0.069,0.244,0.062,-0.06,-0.104,0.518,0.524,0.0,0.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.024,0.022,0.0,0.0
471,0.471,0.98,1,0.071,0.247,0.058,-0.06,-0.103,0.514,0.518,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.032,0.02,0.0,0.0
472,0.472,0.98,1,0.066,0.248,0.057,-0.063,-0.103,0.508,0.534,0.0,0.8720000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.034,0.02,0.006,0.0
473,0.473,0.98,1,0.075,0.254,0.057,-0.065,-0.101,0.49800000000000005,0.538,0.0,0.8800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041999999999999996,0.0,0.026000000000000002,0.03,0.014000000000000002,0.0
474,0.474,0.98,1,0.07,0.257,0.058,-0.065,-0.099,0.47800000000000004,0.526,0.0,0.8880000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.012,0.036,0.014000000000000002,0.0
475,0.475,0.98,1,0.062,0.25,0.054,-0.064,-0.098,0.472,0.516,0.0,0.8779999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.012,0.0,0.01,0.057999999999999996,0.008,0.0
476,0.476,0.98,1,0.071,0.242,0.052,-0.066,-0.099,0.47000000000000003,0.51,0.0,0.8560000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.012,0.06999999999999999,0.0,0.0
477,0.477,0.98,1,0.062,0.242,0.049,-0.066,-0.098,0.48,0.526,0.0,0.826,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.012,0.074,0.0,0.0
