frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
406,0.406,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03778158,2.678029e-08,0.08638787,0.04201046,0.05350046,0.09537409,0.07537371,0.04962999,0.03720631,0.05071011,0.02735721,0.03005361,0.07314632,0.01434091,0.2685224,0.1231034,0.0
407,0.407,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03781416,2.674392e-08,0.08624658,0.04198445,0.05350915,0.09497484,0.07538033,0.04944035,0.03681278,0.05069535,0.02735901,0.02995925,0.07230669,0.01472049,0.2561226,0.1212009,0.0
408,0.408,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03787325,2.685393e-08,0.08596466,0.04192743,0.05349007,0.09508602,0.07538117,0.04916731,0.03654796,0.05067665,0.02728235,0.0297873,0.07149102,0.014529,0.2444467,0.1194574,0.0
409,0.409,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03804326,2.748808e-08,0.08563892,0.04187303,0.05346056,0.09531356,0.07539628,0.04891319,0.03631305,0.05066026,0.02719071,0.02958342,0.07084423,0.01449414,0.2341551,0.1175293,0.0
410,0.41,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03819996,2.87156e-08,0.08533579,0.04182965,0.05341485,0.09513726,0.07541233,0.04867574,0.03610416,0.0506479,0.02710125,0.02938497,0.07035571,0.01446816,0.2239891,0.1156908,0.0
411,0.411,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0382626,2.944614e-08,0.0851819,0.04178472,0.05343053,0.0970908,0.07541835,0.04840519,0.03604942,0.05066098,0.02701876,0.02925231,0.07004683,0.01416395,0.2148925,0.1138687,0.0
412,0.412,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03825703,3.004255e-08,0.08511864,0.04174079,0.05343709,0.09755468,0.07541899,0.04817019,0.03621595,0.05069847,0.02693618,0.02914689,0.06961186,0.01378547,0.2059931,0.1120616,0.0
413,0.413,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03822143,2.990971e-08,0.08520249,0.04170442,0.05344993,0.0989891,0.07543366,0.04795393,0.03740959,0.0507705,0.02686589,0.02910766,0.06898952,0.01344615,0.1980259,0.1104446,0.0
414,0.414,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03812373,2.934422e-08,0.08538148,0.04168482,0.05341804,0.09910292,0.07543268,0.0477687,0.03945806,0.05094077,0.02681598,0.02925513,0.06869271,0.01314622,0.1900563,0.1090563,0.0
415,0.415,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03806802,2.876583e-08,0.08566951,0.04167987,0.0534259,0.0994829,0.07543322,0.04760765,0.04112734,0.051062,0.02677815,0.02974167,0.06809162,0.01290138,0.1840249,0.1082049,0.0
416,0.416,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03789365,2.821134e-08,0.0855387,0.04170787,0.05341841,0.09823483,0.07543229,0.04744613,0.04339912,0.05112294,0.02680396,0.03016967,0.06761619,0.01274441,0.1787787,0.1077101,0.0
417,0.417,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03771044,2.766745e-08,0.08520915,0.04177918,0.05344132,0.09699978,0.07543854,0.04728119,0.04541024,0.05124992,0.02680217,0.0307346,0.06732409,0.01267861,0.1739232,0.1070765,0.0
418,0.418,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03753955,2.706741e-08,0.08492496,0.04185861,0.05343752,0.09683883,0.07545039,0.04716094,0.04792785,0.05145635,0.02689382,0.03151729,0.06685258,0.01245411,0.1695463,0.1064908,0.0
419,0.419,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03738372,2.646829e-08,0.08460907,0.04190636,0.05363147,0.09634653,0.07546772,0.04704595,0.04981646,0.0516149,0.02705505,0.03290623,0.066731,0.01222862,0.1652484,0.1054082,0.0
420,0.42,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03725846,2.596037e-08,0.08432158,0.04192388,0.05381735,0.09578053,0.07546842,0.04692118,0.05158206,0.05178798,0.02710468,0.03480318,0.06708665,0.01202456,0.1606185,0.1043214,0.0
421,0.421,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03712507,2.584599e-08,0.08411317,0.0419686,0.05397173,0.09513423,0.07548274,0.04680986,0.05462609,0.05204061,0.02712283,0.03658254,0.06727791,0.01182289,0.1579168,0.1033074,0.0
422,0.422,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03699723,2.560507e-08,0.08394867,0.04201549,0.0541502,0.09452184,0.07549725,0.04673318,0.05837432,0.05218402,0.02715289,0.03831813,0.06740122,0.01160694,0.1541746,0.1024727,0.0
423,0.423,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03686861,2.527425e-08,0.08387103,0.04204349,0.05444094,0.09369288,0.0755185,0.04667315,0.06212885,0.05247475,0.02725418,0.04001915,0.06836218,0.01141916,0.1509353,0.1016998,0.0
424,0.424,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03678543,2.491237e-08,0.08380467,0.04208679,0.05463148,0.09267822,0.07551812,0.04657114,0.06703959,0.05282714,0.02732398,0.04152067,0.06921891,0.01124585,0.1484334,0.1007854,0.0
425,0.425,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03678384,2.481606e-08,0.08383508,0.04212257,0.05473967,0.09276279,0.07551914,0.04655258,0.07202267,0.05324763,0.027372,0.04279933,0.06979807,0.01106133,0.1461535,0.09994241,0.0
426,0.426,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03684631,2.45682e-08,0.08405076,0.04215809,0.05481659,0.09257616,0.07551334,0.04652821,0.07904743,0.05389005,0.02747429,0.04469141,0.06996709,0.01084654,0.1437284,0.09937298,0.0
427,0.427,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03698004,2.450173e-08,0.08443414,0.04218325,0.05492069,0.09246549,0.07551458,0.04651355,0.08602386,0.05432792,0.02765974,0.04641449,0.07018118,0.01066703,0.1444396,0.09920677,0.0
428,0.428,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03704323,2.435441e-08,0.08491959,0.04222584,0.05505411,0.09232389,0.07551417,0.04652904,0.09478271,0.05491177,0.02776018,0.04755358,0.07061429,0.01052232,0.1487048,0.09981101,0.0
429,0.429,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03705951,2.434717e-08,0.08507819,0.04230061,0.05518651,0.09192408,0.0755272,0.0465585,0.1034397,0.05564316,0.02791698,0.04829942,0.07135545,0.01044452,0.1487987,0.1004264,0.0
430,0.43,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03707315,2.425601e-08,0.08521621,0.04239709,0.05527728,0.09113245,0.07554205,0.04656185,0.1105898,0.05657356,0.02795421,0.0485182,0.07193226,0.01045818,0.1492999,0.1006919,0.0
431,0.431,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03703383,2.427794e-08,0.08532489,0.04244246,0.05535357,0.09016551,0.07555578,0.04658611,0.115457,0.05736237,0.02797911,0.04881722,0.07242525,0.01049585,0.1508479,0.1012411,0.0
432,0.432,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03706818,2.40579e-08,0.08562554,0.04242457,0.05536034,0.08965892,0.07556099,0.04651921,0.1179045,0.05724172,0.02788844,0.04886346,0.07381682,0.01039945,0.1527967,0.1013553,0.0
433,0.433,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03712417,2.495708e-08,0.08560298,0.04239286,0.05536455,0.08972234,0.07556324,0.04645169,0.1185554,0.05705518,0.02783301,0.04863529,0.07468411,0.01028919,0.156653,0.1021805,0.0
434,0.434,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03719506,2.708616e-08,0.08547601,0.04233303,0.0552924,0.09067022,0.07557185,0.04640026,0.1179459,0.05674298,0.02775468,0.04793337,0.07460225,0.01017757,0.1554545,0.106216,0.0
435,0.435,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03723684,3.425894e-08,0.08521898,0.04229299,0.05538041,0.09008312,0.07558159,0.04629109,0.1144134,0.05643545,0.02765885,0.04687994,0.07472128,0.01006435,0.1553545,0.1101509,0.0
436,0.436,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03734316,4.154242e-08,0.08502482,0.04223175,0.05533682,0.08891822,0.07557997,0.04618021,0.1103691,0.05615143,0.02755903,0.04581419,0.07553512,0.01001156,0.158643,0.1105734,0.0
437,0.437,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03745101,4.60409e-08,0.08496498,0.0421984,0.05519702,0.0878529,0.07561975,0.0460718,0.1064535,0.05591411,0.02748572,0.04481394,0.07671408,0.009897553,0.1533517,0.1090215,0.0
438,0.438,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03741162,4.705548e-08,0.0847349,0.04221087,0.05514913,0.08630121,0.07561535,0.04597865,0.1028088,0.05569359,0.02744126,0.04385594,0.07719424,0.009890294,0.1476655,0.1074777,0.0
439,0.439,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03734823,4.7271e-08,0.08467014,0.04226977,0.05510896,0.084737,0.07560108,0.04602549,0.09961741,0.05547167,0.02735564,0.04300284,0.07683016,0.01024292,0.1419498,0.1060165,0.0
440,0.44,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03724637,4.742721e-08,0.08456735,0.04232374,0.05504651,0.0832867,0.07557687,0.04600696,0.09675363,0.05524616,0.02728865,0.04219928,0.07675736,0.0104403,0.1364054,0.1046779,0.0
441,0.441,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03717747,4.726227e-08,0.08474147,0.04235669,0.05496021,0.08194025,0.07555217,0.04605874,0.09390371,0.05505233,0.02722158,0.04143895,0.07639837,0.01068521,0.131062,0.1035516,0.0
442,0.442,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03707711,4.664826e-08,0.08493894,0.0423752,0.05490899,0.08056045,0.07552817,0.04620296,0.09132154,0.05487092,0.02715921,0.04079036,0.07598599,0.01085175,0.125928,0.1025054,0.0
443,0.443,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03702444,4.610214e-08,0.08501205,0.04239073,0.05483008,0.07929381,0.07550712,0.04625762,0.08897996,0.05470367,0.02710424,0.04020919,0.07530133,0.0112283,0.1210989,0.1014552,0.0
444,0.444,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03705548,4.583714e-08,0.08515672,0.04241965,0.05479099,0.07809275,0.07548622,0.04622947,0.08731037,0.05460462,0.02706204,0.03967314,0.07485569,0.01176361,0.1165029,0.1005637,0.0
445,0.445,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03707004,4.592301e-08,0.08522472,0.04244987,0.05474688,0.07697013,0.07546819,0.04619499,0.08643883,0.05454326,0.02700651,0.03916495,0.07443271,0.01227335,0.1121456,0.09979261,0.0
446,0.446,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03704703,4.578769e-08,0.08530322,0.04248052,0.0547343,0.07594214,0.07545278,0.04617597,0.0855922,0.05450206,0.02695115,0.03863733,0.07410704,0.01278657,0.1080206,0.09901848,0.0
447,0.447,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03701277,4.597245e-08,0.08530477,0.04248749,0.05473482,0.07495914,0.0754394,0.04619072,0.08472482,0.05445536,0.02691378,0.03814734,0.0738674,0.01331507,0.1041096,0.0983364,0.0
448,0.448,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03699698,4.581049e-08,0.08534917,0.04251658,0.05475594,0.07401882,0.07542866,0.04620676,0.0834343,0.05435415,0.02686704,0.03772961,0.07361345,0.01401507,0.1004325,0.09762715,0.0
449,0.449,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03701045,4.671656e-08,0.085362,0.04255991,0.05480399,0.07315312,0.07541959,0.04615683,0.0820578,0.0542674,0.02681607,0.03731323,0.07355157,0.01447122,0.0969485,0.09700959,0.0
450,0.45,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03707405,4.719045e-08,0.08550703,0.04256629,0.05476264,0.07228789,0.07541377,0.04611179,0.08084422,0.05415899,0.02677745,0.0369281,0.07332446,0.01491204,0.09358426,0.09630337,0.0
451,0.451,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03708616,4.706183e-08,0.08562724,0.04255454,0.05475502,0.07153505,0.0754085,0.04608323,0.07928348,0.05403906,0.02673256,0.03653404,0.07290163,0.01530769,0.09042335,0.0956682,0.0
452,0.452,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03713519,4.718069e-08,0.08560883,0.04253184,0.05465212,0.07074139,0.07540563,0.04610595,0.07781468,0.05390652,0.02670307,0.03622013,0.07223121,0.01552616,0.08740063,0.09499052,0.0
453,0.453,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03712911,4.690808e-08,0.08557954,0.04251473,0.05462698,0.07016722,0.0754014,0.04614148,0.07621504,0.0537601,0.02666506,0.035884,0.07170366,0.01583815,0.08457671,0.09437959,0.0
454,0.454,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03716084,4.664956e-08,0.08552185,0.04248526,0.05464523,0.0696656,0.07539608,0.04618352,0.07472546,0.05361513,0.02664705,0.03557833,0.07120334,0.01586657,0.08183654,0.09371776,0.0
455,0.455,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03721702,4.652483e-08,0.08540755,0.04248419,0.05458162,0.06915198,0.07538861,0.04632551,0.07328571,0.05347551,0.02664691,0.03532561,0.07059398,0.01599159,0.07921262,0.09307774,0.0
456,0.456,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0372607,4.628613e-08,0.08524759,0.04245601,0.05446635,0.06859144,0.07538158,0.04658645,0.07166682,0.05333895,0.02662671,0.03510809,0.07006634,0.01649029,0.07670501,0.09245954,0.0
457,0.457,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03729885,4.620428e-08,0.08503667,0.04244177,0.05434061,0.06793495,0.07537059,0.04694885,0.06996468,0.05319905,0.02660276,0.03482115,0.06953357,0.01677847,0.07433779,0.09186446,0.0
458,0.458,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03737006,4.675282e-08,0.08480678,0.04240496,0.0542236,0.06729975,0.07535827,0.04728841,0.06823564,0.05306248,0.02658123,0.03450146,0.06901498,0.01719621,0.07216055,0.09135976,0.0
459,0.459,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03743132,4.748975e-08,0.08474097,0.04236044,0.05413857,0.06675832,0.07534832,0.04747258,0.06652439,0.05294646,0.0265726,0.03428005,0.0684827,0.017319,0.07008581,0.09085914,0.0
460,0.46,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03770709,4.907964e-08,0.08475225,0.04232341,0.05404703,0.06617169,0.07533744,0.04763284,0.06488395,0.05283894,0.02658066,0.03407139,0.06799155,0.01755584,0.06811027,0.09044869,0.0
461,0.461,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03794438,5.082814e-08,0.08466886,0.04230593,0.05397933,0.0655826,0.07532538,0.04784746,0.06336868,0.05272661,0.02658285,0.03393161,0.06751814,0.01766358,0.06624641,0.09014682,0.0
462,0.462,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03869961,5.50872e-08,0.08461443,0.04224765,0.05402303,0.0650865,0.07532132,0.04804655,0.06176954,0.05261484,0.02659366,0.03374059,0.06721708,0.01776062,0.06439823,0.08974759,0.0
463,0.463,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03926433,6.495416e-08,0.08521488,0.04218842,0.05420809,0.06475185,0.07532095,0.04816247,0.0602764,0.05253306,0.026615,0.03359927,0.06683272,0.01797885,0.06269086,0.08943041,0.0
464,0.464,0.98,1,0.0,0.0,0.0,0.0,0.0,0.03991826,7.431078e-08,0.08629347,0.04215439,0.05446227,0.0645895,0.07533169,0.04844142,0.05892431,0.0524441,0.02665323,0.03346311,0.06670722,0.01823767,0.06107743,0.08911419,0.0
465,0.465,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0406609,0.0002562941,0.08651353,0.04214714,0.05453699,0.06454022,0.07534672,0.04851691,0.05756669,0.0523584,0.02666207,0.03327199,0.06666546,0.01840249,0.05959836,0.08874409,0.0
466,0.466,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04251536,0.001222351,0.08667585,0.04222198,0.05475188,0.06480664,0.07536285,0.0485592,0.05627104,0.05227354,0.02667745,0.03307474,0.06655464,0.01905863,0.05819153,0.08834609,0.0
467,0.467,0.98,1,0.0,0.0,0.0,0.0,0.0,0.04565646,0.003314264,0.08700349,0.04232717,0.05513201,0.06531663,0.07538486,0.04861656,0.05501626,0.05219453,0.02676615,0.03287717,0.06648843,0.01966172,0.05693452,0.08789277,0.0
468,0.468,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05056472,0.006842458,0.08813439,0.04315106,0.05544146,0.06547432,0.07539473,0.04862112,0.05384633,0.05212381,0.02683373,0.0326889,0.06665049,0.02013863,0.05596929,0.08740667,0.0
469,0.469,0.98,1,0.0,0.0,0.0,0.0,0.0,0.05497967,0.01298388,0.09044597,0.04450126,0.05575479,0.06553531,0.07540509,0.04855907,0.0527314,0.05205383,0.02690411,0.03259766,0.06686059,0.02030385,0.05519191,0.08693829,0.0
470,0.47,0.98,1,0.0,0.0,0.0,0.0,0.0,0.06491426,0.02714314,0.09271972,0.04781841,0.05609411,0.06547767,0.07541715,0.04846437,0.05166725,0.05199077,0.02701699,0.03247386,0.06708492,0.02039369,0.05465416,0.08649083,0.0
471,0.471,0.98,1,0.0,0.0,0.0,0.0,0.0,0.07769886,0.05452018,0.09492139,0.06781909,0.05660355,0.06525062,0.07541285,0.04836043,0.0506699,0.0519401,0.02720224,0.03257109,0.06742923,0.02055916,0.05466123,0.08611427,0.0
472,0.472,0.98,1,0.0,0.0,0.0,0.0,0.0,0.089951,0.09921828,0.09503858,0.1110645,0.05769838,0.0653664,0.07540122,0.04825385,0.04992678,0.05188433,0.02746512,0.03238833,0.06796508,0.02046318,0.05474282,0.0856648,0.0
473,0.473,0.98,1,0.0,0.0,0.0,0.0,0.0,0.09998741,0.1292941,0.09760957,0.1570387,0.05896843,0.06563036,0.07538859,0.04823167,0.04941307,0.05182957,0.02817661,0.03226684,0.06854251,0.02083005,0.0544444,0.08524916,0.0
474,0.474,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1103617,0.1641697,0.1006874,0.2006353,0.06060046,0.06580371,0.07537253,0.04824747,0.04892298,0.05178383,0.02886166,0.03213633,0.06876455,0.02082167,0.05386867,0.08493695,0.0
475,0.475,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1211025,0.1989456,0.1040492,0.2419771,0.06244329,0.06589166,0.07536033,0.0483399,0.04857621,0.05174211,0.02963947,0.03206716,0.06880649,0.02097815,0.05352154,0.08463129,0.0
476,0.476,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1321055,0.2364376,0.1072382,0.281181,0.06398045,0.06647439,0.07534683,0.0486027,0.04824147,0.05170378,0.03023869,0.03200693,0.06870214,0.02102425,0.0534735,0.08428129,0.0
477,0.477,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1450746,0.2716306,0.1087433,0.3183571,0.06552173,0.06711591,0.07533325,0.04885187,0.04785421,0.05166966,0.03076012,0.03196042,0.06870809,0.02112784,0.05337022,0.08396215,0.0
478,0.478,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1580831,0.305443,0.1105393,0.3536105,0.06650768,0.06736471,0.07531929,0.04916601,0.04735707,0.05163826,0.03107033,0.0319221,0.06878031,0.021478,0.05332292,0.08364952,0.0
479,0.479,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1688093,0.3322898,0.1120252,0.3870407,0.06742268,0.06767851,0.0753055,0.04941007,0.04685219,0.05161497,0.03126141,0.031909,0.06881265,0.02287016,0.05325965,0.0833495,0.0
480,0.48,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1796878,0.3569151,0.1133701,0.4187421,0.06848302,0.0679083,0.075292,0.04982608,0.04634987,0.05162036,0.03134214,0.03190266,0.06882082,0.02317871,0.05317167,0.08307327,0.0
481,0.481,0.98,1,0.0,0.0,0.0,0.0,0.0,0.190373,0.3796833,0.1148979,0.4488038,0.06931967,0.06808601,0.07527894,0.05032304,0.04581707,0.05163116,0.03137458,0.03193583,0.06871542,0.02350068,0.05309231,0.08283087,0.0
482,0.482,0.98,1,0.0,0.0,0.0,0.0,0.0,0.1985991,0.3953414,0.116449,0.4773107,0.06993771,0.0680984,0.07526635,0.05071526,0.04540321,0.05167965,0.03134734,0.0319965,0.06850904,0.02386013,0.05301786,0.08260958,0.0
483,0.483,0.98,1,0.0,0.0,0.0,0.0,0.0,0.207759,0.4156899,0.117078,0.5043434,0.07041577,0.06801061,0.07525399,0.05087109,0.04487752,0.05167437,0.03129306,0.03203206,0.06820334,0.02404872,0.05283908,0.08237271,0.0
484,0.484,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2177252,0.4332296,0.1173532,0.5299779,0.07051635,0.06788813,0.0752423,0.05084742,0.04431484,0.05165708,0.0312507,0.03215713,0.067742,0.02445759,0.05263586,0.08216727,0.0
485,0.485,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2249407,0.4473276,0.1188529,0.5542868,0.07056379,0.06780861,0.07523169,0.05077528,0.04383829,0.05165714,0.03119768,0.0325073,0.06738324,0.02460155,0.05239894,0.08199749,0.0
486,0.486,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2316796,0.4607254,0.1202326,0.5773383,0.07079235,0.06789975,0.07522169,0.05070531,0.04337972,0.05169189,0.03111345,0.03298822,0.06703795,0.0249714,0.05199158,0.08182283,0.0
487,0.487,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2362985,0.4729559,0.121076,0.5991977,0.07130368,0.06855769,0.07521245,0.05059431,0.04296025,0.05171076,0.03107956,0.0334534,0.06687527,0.02510508,0.05144734,0.08162945,0.0
488,0.488,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2395465,0.4823772,0.1206474,0.6199265,0.07137392,0.06886015,0.07520374,0.05056053,0.04259237,0.05170637,0.03103885,0.03392768,0.06668901,0.02491789,0.05099437,0.08143077,0.0
489,0.489,0.98,1,0.0,0.0,0.0,0.0,0.0,0.242145,0.4908628,0.119939,0.6395833,0.07091897,0.06876393,0.07519638,0.05075398,0.04221471,0.05165894,0.03096347,0.03438617,0.06655258,0.02475347,0.05060831,0.0812814,0.0
490,0.49,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2440687,0.4998559,0.1194116,0.6582235,0.07042043,0.06836008,0.07519057,0.05101214,0.04184912,0.05160154,0.030835,0.03475787,0.06648996,0.02465456,0.05040617,0.08118467,0.0
491,0.491,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2445487,0.4992521,0.119654,0.6758996,0.06988973,0.06814256,0.0751863,0.0511525,0.04155417,0.05154962,0.03066576,0.03487442,0.06666115,0.0247127,0.04995221,0.08113779,0.0
492,0.492,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2454425,0.5015498,0.119615,0.6926616,0.06915037,0.06795486,0.0751859,0.05165774,0.04128131,0.05149001,0.03047253,0.03479258,0.0667229,0.02460159,0.04943974,0.0812521,0.0
493,0.493,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2453048,0.4946015,0.1185216,0.6784337,0.06864309,0.06795036,0.0751878,0.05178181,0.04081956,0.05145455,0.03025297,0.03454768,0.06712668,0.0243311,0.04921527,0.08125999,0.0
494,0.494,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2592178,0.5086915,0.1170479,0.6477786,0.06795572,0.06814971,0.07519034,0.05146036,0.04028556,0.05142657,0.03011975,0.03417991,0.06775922,0.02380134,0.04875964,0.08117128,0.0
495,0.495,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2769785,0.5247422,0.115661,0.6181015,0.06732206,0.06804127,0.07519627,0.05116705,0.03977427,0.05139654,0.02999408,0.03382923,0.06816181,0.02323271,0.04830078,0.08110663,0.0
496,0.496,0.98,1,0.0,0.0,0.0,0.0,0.0,0.2902438,0.5408627,0.1147917,0.5915813,0.06674001,0.06826085,0.07519801,0.05096767,0.03936394,0.05137008,0.02986089,0.03354172,0.06894819,0.02291549,0.04815482,0.08108978,0.0
497,0.497,0.98,1,0.0,0.0,0.0,0.0,0.0,0.3010936,0.5588115,0.1145801,0.5689989,0.06617779,0.06852714,0.07519691,0.05090076,0.03896677,0.05135396,0.02975677,0.03337507,0.06946055,0.02258232,0.04826221,0.08097748,0.0
498,0.498,0.98,1,0.0,0.0,0.0,0.0,0.0,0.3102874,0.5690382,0.1139848,0.5481911,0.06568012,0.06859379,0.07519791,0.050805,0.03856983,0.05134074,0.02964221,0.03326871,0.06987942,0.02230107,0.04809268,0.08086582,0.0
499,0.499,0.98,1,0.0,0.0,0.0,0.0,0.0,0.3127918,0.5739784,0.1138284,0.5265484,0.06526295,0.06855863,0.07519761,0.05074825,0.038206,0.05133201,0.02953311,0.03318764,0.07032003,0.02201934,0.04778331,0.0808174,0.0
500,0.5,0.98,1,0.0,0.0,0.0,0.0,0.0,0.3135855,0.572893,0.1132678,0.5053973,0.06494954,0.06847752,0.07519395,0.05064851,0.0379186,0.05132076,0.02951468,0.03310688,0.07065383,0.02155254,0.04729855,0.08075096,0.0
501,0.501,0.98,1,0.0,0.0,0.0,0.0,0.0,0.3143238,0.5750852,0.1120205,0.4838055,0.06445117,0.06836544,0.07519376,0.05048372,0.03759857,0.05128774,0.02947267,0.0329994,0.07106285,0.02124665,0.04676564,0.08070602,0.0
502,0.502,0.98,1,0.0,0.0,0.0,0.0,0.0,0.3150958,0.572771,0.1107596,0.462797,0.06400762,0.0678404,0.07520538,0.050357,0.03728337,0.051258,0.02942284,0.03306416,0.07129595,0.02123885,0.04631172,0.08059366,0.0
503,0.503,0.98,1,0.0,0.0,0.0,0.0,0.0,0.3155046,0.5678955,0.1096187,0.4423114,0.06365943,0.06724197,0.07521737,0.05024404,0.03698958,0.05122485,0.02929989,0.03294798,0.071275,0.02134659,0.04580254,0.08047171,0.0
504,0.504,0.98,1,0.0,0.0,0.0,0.0,0.0,0.3148987,0.5600785,0.1086873,0.422949,0.06326129,0.0667083,0.0752319,0.05024805,0.03672946,0.05119355,0.0291801,0.03280692,0.07144948,0.02132924,0.04527102,0.08037612,0.0
505,0.505,0.98,1,0.0,0.0,0.0,0.0,0.0,0.3142673,0.5475834,0.1079105,0.4044085,0.06291259,0.06617302,0.07525191,0.05022477,0.03652756,0.05116503,0.02908015,0.03279768,0.07168063,0.02156691,0.04480696,0.08027726,0.0
506,0.506,0.98,1,0.0,0.0,0.0,0.0,0.0,0.3130153,0.5342703,0.1074048,0.3867287,0.06255127,0.06566551,0.07526985,0.05011438,0.03631682,0.05113406,0.02896935,0.03267349,0.07191113,0.02133861,0.0442728,0.08017635,0.0
507,0.507,0.98,1,0.0,0.0,0.0,0.0,0.0,0.3104627,0.5186519,0.1073601,0.3701178,0.06214778,0.06530026,0.0752894,0.05004479,0.03608982,0.05111677,0.02887439,0.03258857,0.07208544,0.0212144,0.04373782,0.08010307,0.0
508,0.508,0.98,1,0.0,0.0,0.0,0.0,0.0,0.3063639,0.502329,0.1077159,0.3541741,0.0617778,0.06498962,0.07529556,0.04996134,0.03588303,0.0511021,0.028789,0.03247659,0.07218353,0.021058,0.04324799,0.08003371,0.0
509,0.509,0.98,1,0.0,0.0,0.0,0.0,0.0,0.3024067,0.4867794,0.1085115,0.3391134,0.06146957,0.06450333,0.07531287,0.04990634,0.03574777,0.05109201,0.02875442,0.03238827,0.07265049,0.02069681,0.04268256,0.07992797,0.0
